review_number,revision_number,arquivo_positivo,potencial_deslocamento,potencial_teste,arquivo_diferente
14093,2,ToolItemRenderer_1.java,0,0,1
14093,3,DirectContributionItem_0.java,0,0,1
14093,3,ToolItemRenderer_1.java,0,0,1
14573,4,BuildProjectHandler_3.java,0,1,1
14573,4,BuildProjectHandler_3.java,0,1,1
14748,1,WorkbookEditorsHandler_1.java,0,0,0
14748,2,WorkbookEditorsHandler_1.java,0,0,0
15259,5,ViewerCell_1.java,0,0,0
15259,5,ViewerCell_1.java,0,0,1
15259,6,ViewerCell_1.java,0,0,0
15259,6,ViewerCell_1.java,0,0,1
15259,7,ViewerCell_1.java,0,0,0
15259,7,ViewerCell_1.java,0,0,1
15287,1,CompatibilityWorkbenchWindowControlContribution_0.java,1,0,0
15287,2,CompatibilityWorkbenchWindowControlContribution_0.java,1,0,0
15287,3,CompatibilityWorkbenchWindowControlContribution_0.java,1,0,0
15287,5,CompatibilityWorkbenchWindowControlContribution_0.java,1,0,0
15414,1,CompatibilityWorkbenchWindowControlContribution_0.java,1,0,0
15981,1,ToolbarThemeProcessor_1.java,0,0,1
15981,1,ToolbarThemeProcessor_2.java,0,0,1
15981,2,ToolbarThemeProcessor_1.java,0,0,1
15981,2,ToolbarThemeProcessor_2.java,0,0,1
16068,3,TasksView_6.java,0,0,1
16068,3,TasksView_6.java,0,0,1
16068,3,TasksView_6.java,0,0,1
16068,3,TasksView_6.java,0,0,1
16068,4,TasksView_6.java,0,0,1
16068,4,TasksView_6.java,0,0,1
16068,4,TasksView_6.java,0,0,1
16068,4,TasksView_6.java,0,0,1
16191,1,MinMaxAddon_1.java,1,0,0
16191,1,MinMaxAddon_2.java,0,0,0
16191,1,MinMaxAddon_4.java,0,0,0
16191,1,MinMaxAddon_5.java,1,0,0
16191,1,MinMaxAddon_6.java,0,0,0
16191,1,MinMaxAddon_7.java,1,0,0
16191,2,MinMaxAddon_1.java,1,0,0
16191,2,MinMaxAddon_2.java,0,0,0
16191,2,MinMaxAddon_4.java,0,0,0
16191,2,MinMaxAddon_5.java,1,0,0
16191,2,MinMaxAddon_6.java,0,0,0
16191,2,MinMaxAddon_7.java,1,0,0
16191,3,MinMaxAddon_1.java,1,0,0
16191,3,MinMaxAddon_2.java,0,0,0
16191,3,MinMaxAddon_4.java,0,0,0
16191,3,MinMaxAddon_5.java,1,0,0
16191,3,MinMaxAddon_6.java,0,0,0
16191,3,MinMaxAddon_7.java,1,0,0
16301,3,StructuredViewer_1.java,0,0,0
16301,3,StructuredViewer_2.java,0,0,0
16301,4,StructuredViewer_1.java,0,0,0
16301,4,StructuredViewer_2.java,0,0,0
16301,5,StructuredViewer_1.java,0,0,0
16301,5,StructuredViewer_2.java,0,0,0
16585,1,Snippet005TreeCustomMenu_0.java,0,1,1
16585,1,Snippet005TreeCustomMenu_0.java,0,1,1
16585,1,Snippet005TreeCustomMenu_0.java,0,1,1
16585,2,Snippet005TreeCustomMenu_0.java,0,1,1
16585,2,Snippet005TreeCustomMenu_0.java,0,1,1
16585,2,Snippet005TreeCustomMenu_0.java,0,1,1
16585,3,Snippet005TreeCustomMenu_1.java,0,1,1
16585,3,Snippet005TreeCustomMenu_1.java,0,1,1
16585,3,Snippet005TreeCustomMenu_1.java,0,1,1
16719,1,WorkbenchPartReference_0.java,0,0,0
16719,2,WorkbenchPartReference_0.java,0,0,0
16719,5,AbstractCSSEngine_0.java,0,0,0
16726,1,IDEWorkspacePreferencePage_0.java,0,0,0
16726,1,IDEWorkspacePreferencePage_0.java,0,0,1
16726,2,IDEWorkspacePreferencePage_0.java,0,0,0
16726,2,IDEWorkspacePreferencePage_0.java,0,0,1
16726,3,IDEWorkspacePreferencePage_0.java,0,0,0
16726,3,IDEWorkspacePreferencePage_0.java,0,0,1
16726,4,IDEWorkspacePreferencePage_0.java,0,0,0
16726,4,IDEWorkspacePreferencePage_0.java,0,0,1
16726,5,IDEWorkspacePreferencePage_0.java,0,0,0
16726,5,IDEWorkspacePreferencePage_0.java,0,0,1
16726,6,IDEWorkspacePreferencePage_0.java,0,0,0
16726,6,IDEWorkspacePreferencePage_0.java,0,0,1
16849,1,WorkbenchThemeManager_0.java,0,0,0
16849,1,WorkbenchThemeManager_1.java,0,0,0
16881,1,WorkbenchThemeManager_1.java,0,0,0
16881,2,WorkbenchThemeManager_0.java,0,0,0
16881,3,WorkbenchThemeManager_0.java,0,0,0
17335,1,ProjectUnzipUtil_0.java,1,0,0
17335,2,ProjectUnzipUtil_0.java,1,0,0
17839,2,LegacyHandlerService_0.java,0,0,0
17839,2,LegacyHandlerService_1.java,0,0,0
17839,2,LegacyHandlerService_2.java,0,0,0
17839,2,LegacyHandlerService_3.java,0,0,0
18235,1,Snippet006TableMultiLineCells_0.java,1,0,0
18235,1,Snippet006TableMultiLineCells_0.java,1,0,1
18235,1,Snippet006TableMultiLineCells_0.java,1,0,1
18235,1,Snippet006TableMultiLineCells_0.java,1,0,1
18235,1,Snippet006TableMultiLineCells_0.java,1,0,1
18235,2,Snippet006TableMultiLineCells_0.java,1,0,0
18235,2,Snippet006TableMultiLineCells_0.java,1,0,1
18235,2,Snippet006TableMultiLineCells_0.java,1,0,1
18235,2,Snippet006TableMultiLineCells_0.java,1,0,1
18235,2,Snippet006TableMultiLineCells_0.java,1,0,1
