review_number,revision_number,arquivo_positivo,potencial_deslocamento,potencial_teste,arquivo_diferente
8643,1,BucketUpdateResponseHandler_221.java,0,0,0
8643,1,SASLBaseOperationImpl_141.java,0,0,0
8643,1,ClientBaseCase_315.java,0,0,0
8643,1,KetamaIterator_26.java,0,0,0
8643,1,KetamaIterator_26.java,0,0,1
8643,1,LongClientTest_330.java,0,1,0
8643,1,LongClientTest_330.java,0,1,1
8643,1,Node_270.java,0,0,1
8643,1,Node_270.java,0,0,1
8643,1,Node_270.java,0,0,1
8643,1,Node_270.java,0,0,1
8643,1,BucketMonitor_217.java,0,0,0
8643,1,RowReduced_162.java,0,0,0
8643,1,BaseGetOpImpl_97.java,0,0,0
8643,1,SyncThread_58.java,0,0,0
8643,1,ResponseMessage_185.java,0,0,0
8643,1,TapFlag_189.java,0,0,0
8643,1,DefaultConfigFactory_264.java,0,0,0
8643,1,ArrayModNodeLocatorTest_287.java,0,1,0
8643,1,ResponseMessage_183.java,0,0,0
8643,1,ReducedOperationImpl_160.java,0,0,0
8643,1,ReducedOperationImpl_160.java,0,0,1
8643,1,ReducedOperationImpl_160.java,0,0,1
8643,1,WhalinTranscoder_206.java,0,0,0
8643,1,ConfigurationParserJSON_255.java,0,0,0
8643,1,CASMutator_6.java,0,0,0
8643,1,TapTest_349.java,0,1,0
8643,1,TapTest_349.java,0,1,0
8643,1,TapTest_349.java,0,1,1
8643,1,OperationImpl_114.java,0,0,0
8643,1,OperatonTest_387.java,0,1,0
8643,1,OperatonTest_387.java,0,1,0
8643,1,SASLConnectReconnect_433.java,0,0,0
8643,1,TapTest_350.java,0,1,0
8643,1,BucketUpdateResponseHandler_220.java,0,0,0
8643,1,SunLogger_66.java,0,0,0
8643,1,BinaryClientTest_293.java,0,1,1
8643,1,BinaryClientTest_293.java,0,1,1
8643,1,BinaryClientTest_293.java,0,1,1
8643,1,BinaryClientTest_293.java,0,1,1
8643,1,BinaryClientTest_293.java,0,1,1
8643,1,ConfigurationParserJSON_257.java,0,0,0
8643,1,CheckedOperationTimeoutExceptionTest_376.java,0,1,0
8643,1,KetamaNodeLocatorTest_324.java,0,1,0
8643,1,KetamaNodeLocatorTest_324.java,0,1,0
8643,1,KetamaNodeLocatorTest_324.java,0,1,0
8643,1,Node_271.java,0,0,0
8643,1,DefaultConfigFactory_268.java,0,0,0
8643,1,CASMutator_8.java,0,0,0
8643,1,TranscoderUtils_202.java,0,0,0
8643,1,ConfigurationParserJSON_259.java,0,0,0
8643,1,ConfigurationParserJSON_258.java,0,0,0
8643,1,ArrayModNodeLocatorTest_286.java,0,1,0
8643,1,MultiOperationCallback_85.java,0,0,0
8643,1,Log4JLogger_62.java,0,0,0
8643,1,BinaryClientTest_295.java,0,1,0
8643,1,BinaryClientTest_295.java,0,1,0
8643,1,BinaryClientTest_295.java,0,1,0
8643,1,BinaryClientTest_295.java,0,1,0
8643,1,BinaryMemcachedNodeImpl_120.java,0,0,0
8643,1,BinaryMemcachedNodeImpl_120.java,0,0,1
8643,1,OperationImpl_112.java,0,0,0
8643,1,CacheConfig_250.java,0,0,1
8643,1,CacheConfig_250.java,0,0,1
8643,1,ArrayModNodeLocatorTest_288.java,0,1,0
8643,1,TimeoutNowriteTest_357.java,0,1,0
8643,1,DocsOperationImpl_151.java,0,0,0
8643,1,DocsOperationImpl_151.java,0,0,1
8643,1,DocsOperationImpl_151.java,0,0,1
8643,1,Util_192.java,0,0,0
8643,1,VBucketMemcachedClientTest_367.java,0,1,0
8643,1,ConfigurationProviderHTTP_230.java,0,0,0
8643,1,CASMutator_7.java,0,0,0
8643,1,TimeoutNowriteTest_356.java,0,1,0
8643,1,ReducedOperationImpl_159.java,0,0,0
8643,1,ReducedOperationImpl_159.java,0,0,1
8643,1,ReducedOperationImpl_159.java,0,0,1
8643,1,ReducedOperationImpl_159.java,0,0,1
8643,1,ReducedOperationImpl_159.java,0,0,1
8643,1,VBucketMemcachedClientTest_368.java,0,1,0
8643,1,AddrUtilTest_276.java,0,1,0
8643,1,AddrUtilTest_276.java,0,1,0
8643,1,AddrUtilTest_276.java,0,1,0
8643,1,AddrUtilTest_276.java,0,1,0
8643,1,TapTest_348.java,0,1,0
8643,1,TapTest_348.java,0,1,0
8643,1,TapTest_348.java,0,1,1
8643,1,AddrUtilTest_279.java,0,1,0
8643,1,TimeoutNowriteTest_354.java,0,1,0
8643,1,TimeoutNowriteTest_354.java,0,1,1
8643,1,SerializingTranscoder_199.java,0,0,0
8643,1,BinaryClientTest_298.java,0,1,0
8643,1,TranscoderUtilsTest_394.java,0,1,0
8643,1,TranscoderUtilsTest_394.java,0,1,0
8643,1,TranscoderUtilsTest_394.java,0,1,0
8643,1,TranscoderUtilsTest_394.java,0,1,0
8643,1,ConnectionFactoryTest_317.java,0,1,0
8643,1,TapBucketTest_436.java,0,1,0
8643,1,NoDocsOperationImpl_155.java,0,0,0
8643,1,NoDocsOperationImpl_155.java,0,0,1
8643,1,NoDocsOperationImpl_155.java,0,0,1
8643,1,NoDocsOperationImpl_155.java,0,0,1
8643,1,NoDocsOperationImpl_155.java,0,0,1
8643,1,BaseStoreOperationImpl_106.java,0,0,0
8643,1,BaseStoreOperationImpl_106.java,0,0,1
8643,1,ClientBaseCase_311.java,0,0,1
8643,1,ClientBaseCase_311.java,0,0,1
8643,1,ClientBaseCase_311.java,0,1,1
8643,1,ClientBaseCase_311.java,0,1,1
8643,1,ClientBaseCase_311.java,0,1,1
8643,1,ClientBaseCase_311.java,0,1,1
8643,1,ClientBaseCase_311.java,0,1,1
8643,1,ClientBaseCase_311.java,0,1,1
8643,1,BaseGetOpImpl_98.java,0,0,0
8643,1,TapCustomOperationImpl_148.java,0,0,0
8643,1,TapCustomOperationImpl_148.java,0,0,1
8643,1,MultiGetOperationImpl_128.java,0,0,0
8643,1,ArrayModNodeLocatorTest_285.java,0,1,0
8643,1,ConfigurationParserJSONTest_409.java,0,1,0
8643,1,BucketMonitorPipelineFactoryTest_400.java,0,1,0
8643,1,ProxyCallback_92.java,0,0,0
8643,1,ObserverToy_430.java,0,0,0
8643,1,LongClientTest_331.java,0,1,0
8643,1,TranscoderUtilsTest_395.java,0,1,0
8643,1,TranscoderUtilsTest_395.java,0,1,0
8643,1,TranscoderUtilsTest_395.java,0,1,0
8643,1,TranscoderUtilsTest_395.java,0,1,0
8643,1,TapTest_352.java,0,1,0
8643,1,ConfigurationProviderHTTP_231.java,0,0,0
8643,1,ResponseMessage_188.java,0,0,0
8643,1,DefaultConfigFactory_267.java,0,0,0
8643,1,BinaryClientTest_299.java,0,1,0
8643,1,BulkGetFuture_75.java,0,0,0
8643,1,ClientBaseCase_312.java,0,1,1
8643,1,ClientBaseCase_312.java,0,1,1
8643,1,ClientBaseCase_312.java,0,1,1
8643,1,ClientBaseCase_312.java,0,1,1
8643,1,ClientBaseCase_312.java,0,1,1
8643,1,ClientBaseCase_312.java,0,1,1
8643,1,Bucket_247.java,0,0,1
8643,1,Bucket_247.java,0,0,1
8643,1,Bucket_247.java,0,0,1
